srcip,sport,dstip,dsport,proto,state,duration,sbytes,dbytes,label
192.168.1.[  0   0   0 ... 214 214 214],60755,1.1.1.1,53,udp,REQ,0.3790248253017319,141,658,0
192.168.1.[  0   0   0 ... 214 214 214],26513,192.168.0.1,443,udp,INT,0.9831552077821066,950,910,0
10.0.0.[  0   0   0 ... 214 214 214],6083,192.168.0.1,443,icmp,CON,1.2964525151392945,989,259,0
10.0.0.[  0   0   0 ... 214 214 214],46467,1.1.1.1,22,tcp,FIN,2.1289870252854253,2146,645,1
10.0.0.[  0   0   0 ... 214 214 214],53285,1.1.1.1,80,icmp,INT,0.7365595558289506,1993,1988,0
10.0.0.[  0   0   0 ... 214 214 214],17400,8.8.8.8,443,udp,FIN,0.3487366800611352,482,128,0
192.168.1.[  0   0   0 ... 214 214 214],15554,8.8.8.8,80,tcp,CON,0.11951536001084781,500,1279,0
192.168.1.[  0   0   0 ... 214 214 214],57511,1.1.1.1,53,tcp,REQ,0.05787620894869221,772,372,0
192.168.1.[  0   0   0 ... 214 214 214],18148,8.8.8.8,53,tcp,INT,0.23460292158841584,1907,394,1
192.168.1.[  0   0   0 ... 214 214 214],55566,192.168.0.1,80,udp,CON,1.8886724563365969,102,809,0
10.0.0.[  0   0   0 ... 214 214 214],38117,8.8.8.8,80,udp,CON,0.02420721926311401,1374,128,0
192.168.1.[  0   0   0 ... 214 214 214],25760,192.168.0.1,22,icmp,REQ,0.25613643736958563,638,7,0
192.168.1.[  0   0   0 ... 214 214 214],18449,8.8.8.8,80,udp,CON,0.08633182267427497,1394,386,1
192.168.1.[  0   0   0 ... 214 214 214],3877,1.1.1.1,80,udp,INT,0.024770347531713217,5,191,0
10.0.0.[  0   0   0 ... 214 214 214],16478,8.8.8.8,443,udp,REQ,0.369834809639362,304,3259,0
10.0.0.[  0   0   0 ... 214 214 214],14812,1.1.1.1,53,udp,FIN,0.22044036940648817,359,2019,0
192.168.1.[  0   0   0 ... 214 214 214],36778,8.8.8.8,22,udp,REQ,1.667841261675587,41,111,0
10.0.0.[  0   0   0 ... 214 214 214],25308,1.1.1.1,22,tcp,REQ,0.04331166666377764,159,131,0
10.0.0.[  0   0   0 ... 214 214 214],36990,8.8.8.8,53,icmp,CON,0.4651363839385387,794,1805,0
10.0.0.[  0   0   0 ... 214 214 214],14383,1.1.1.1,22,icmp,CON,0.008845891242177823,1325,463,0
192.168.1.[  0   0   0 ... 214 214 214],1841,1.1.1.1,53,udp,INT,0.20874519189416102,56,537,0
192.168.1.[  0   0   0 ... 214 214 214],15796,8.8.8.8,22,udp,INT,0.15328128411042297,438,431,1
10.0.0.[  0   0   0 ... 214 214 214],38829,192.168.0.1,53,tcp,CON,1.2355562179541912,1019,322,0
10.0.0.[  0   0   0 ... 214 214 214],19519,1.1.1.1,22,udp,FIN,0.12449659762691705,676,115,0
10.0.0.[  0   0   0 ... 214 214 214],49531,192.168.0.1,443,icmp,FIN,1.6716877697421495,433,1317,1
192.168.1.[  0   0   0 ... 214 214 214],56519,192.168.0.1,443,tcp,INT,0.40323114979883073,1476,169,0
10.0.0.[  0   0   0 ... 214 214 214],1750,192.168.0.1,443,icmp,FIN,0.6018413580280891,105,1948,1
10.0.0.[  0   0   0 ... 214 214 214],61304,8.8.8.8,53,udp,FIN,0.11483909847093016,1761,233,0
192.168.1.[  0   0   0 ... 214 214 214],57135,192.168.0.1,80,tcp,CON,1.046070615304087,776,1161,0
10.0.0.[  0   0   0 ... 214 214 214],30015,1.1.1.1,80,icmp,REQ,0.41259746252684487,1324,466,0
192.168.1.[  0   0   0 ... 214 214 214],1788,192.168.0.1,53,tcp,REQ,0.10063605993192573,1860,641,1
10.0.0.[  0   0   0 ... 214 214 214],9754,192.168.0.1,22,tcp,FIN,0.5178509216678686,2037,2632,1
10.0.0.[  0   0   0 ... 214 214 214],17239,192.168.0.1,22,udp,FIN,0.23173920520973473,2384,1319,1
192.168.1.[  0   0   0 ... 214 214 214],43633,1.1.1.1,22,udp,REQ,0.14804993744799053,870,123,0
192.168.1.[  0   0   0 ... 214 214 214],58265,8.8.8.8,80,udp,INT,1.4107987799926374,1189,694,0
192.168.1.[  0   0   0 ... 214 214 214],42851,1.1.1.1,443,udp,INT,0.8640808303683828,71,162,0
10.0.0.[  0   0   0 ... 214 214 214],35978,192.168.0.1,53,icmp,CON,0.9984137932221341,3239,3733,0
192.168.1.[  0   0   0 ... 214 214 214],48755,8.8.8.8,80,udp,FIN,1.8454548355138993,188,499,1
192.168.1.[  0   0   0 ... 214 214 214],51275,1.1.1.1,53,tcp,CON,0.16123085634146234,1216,2163,0
192.168.1.[  0   0   0 ... 214 214 214],14456,8.8.8.8,53,tcp,INT,0.9028551925741757,205,17,1
192.168.1.[  0   0   0 ... 214 214 214],2070,1.1.1.1,53,icmp,CON,0.2522496018767166,464,292,0
192.168.1.[  0   0   0 ... 214 214 214],54510,192.168.0.1,80,icmp,CON,0.27733901153593726,560,1778,0
192.168.1.[  0   0   0 ... 214 214 214],6553,1.1.1.1,53,udp,CON,0.6382564731365434,1743,1155,0
10.0.0.[  0   0   0 ... 214 214 214],34190,192.168.0.1,53,icmp,CON,0.10279078576156618,206,171,0
192.168.1.[  0   0   0 ... 214 214 214],60773,1.1.1.1,443,tcp,FIN,0.14460980101551502,277,612,0
192.168.1.[  0   0   0 ... 214 214 214],39008,8.8.8.8,22,tcp,REQ,0.0650453846968857,105,899,0
10.0.0.[  0   0   0 ... 214 214 214],19683,192.168.0.1,443,udp,CON,0.053481028964810266,1856,584,0
10.0.0.[  0   0   0 ... 214 214 214],52632,8.8.8.8,80,icmp,REQ,0.39893200031208637,1222,137,0
10.0.0.[  0   0   0 ... 214 214 214],40290,8.8.8.8,22,icmp,REQ,2.111788521832304,658,1672,0
10.0.0.[  0   0   0 ... 214 214 214],37415,8.8.8.8,443,icmp,INT,0.23913977438365913,935,1109,1
192.168.1.[  0   0   0 ... 214 214 214],22361,1.1.1.1,22,tcp,REQ,1.8628937124028395,159,1224,0
10.0.0.[  0   0   0 ... 214 214 214],16199,8.8.8.8,53,tcp,CON,1.631073179374306,1427,60,0
192.168.1.[  0   0   0 ... 214 214 214],29618,192.168.0.1,53,tcp,FIN,0.12236860725928951,809,632,1
192.168.1.[  0   0   0 ... 214 214 214],29994,1.1.1.1,80,udp,REQ,0.8750344802291821,849,1614,0
192.168.1.[  0   0   0 ... 214 214 214],15976,8.8.8.8,53,icmp,INT,0.4354151152105178,2692,1604,0
10.0.0.[  0   0   0 ... 214 214 214],12594,8.8.8.8,80,udp,CON,0.04941050419387765,1616,736,1
10.0.0.[  0   0   0 ... 214 214 214],8767,1.1.1.1,53,udp,FIN,0.012983097766915476,487,948,0
192.168.1.[  0   0   0 ... 214 214 214],41890,8.8.8.8,443,udp,FIN,0.9234855980468797,107,68,0
10.0.0.[  0   0   0 ... 214 214 214],30692,192.168.0.1,53,icmp,REQ,0.010460587650163243,933,2197,0
10.0.0.[  0   0   0 ... 214 214 214],33020,1.1.1.1,22,udp,INT,0.593699907167763,510,1242,1
10.0.0.[  0   0   0 ... 214 214 214],45105,1.1.1.1,443,udp,CON,1.0413262645232142,416,399,0
192.168.1.[  0   0   0 ... 214 214 214],1887,192.168.0.1,80,udp,INT,0.316557226445172,209,392,0
192.168.1.[  0   0   0 ... 214 214 214],48494,1.1.1.1,80,udp,REQ,0.38445172657272497,75,229,0
10.0.0.[  0   0   0 ... 214 214 214],6239,192.168.0.1,22,tcp,CON,0.00021194872618681302,857,980,0
10.0.0.[  0   0   0 ... 214 214 214],32686,8.8.8.8,443,icmp,INT,0.3924379106734248,1271,196,0
10.0.0.[  0   0   0 ... 214 214 214],58582,192.168.0.1,22,icmp,FIN,2.433315184761779,195,287,0
10.0.0.[  0   0   0 ... 214 214 214],3004,8.8.8.8,53,icmp,REQ,0.3361257900884584,569,1068,0
192.168.1.[  0   0   0 ... 214 214 214],14529,192.168.0.1,22,tcp,REQ,0.540848189348856,1309,2988,0
192.168.1.[  0   0   0 ... 214 214 214],61786,1.1.1.1,53,icmp,CON,0.2434241960693955,161,228,0
192.168.1.[  0   0   0 ... 214 214 214],36094,1.1.1.1,80,tcp,INT,0.2685666316104272,322,246,0
192.168.1.[  0   0   0 ... 214 214 214],57180,1.1.1.1,22,tcp,FIN,0.1391065400433053,1507,435,1
192.168.1.[  0   0   0 ... 214 214 214],5887,192.168.0.1,443,udp,REQ,0.06291257224703527,1007,385,0
192.168.1.[  0   0   0 ... 214 214 214],40647,8.8.8.8,53,tcp,REQ,0.601568120154513,143,447,0
10.0.0.[  0   0   0 ... 214 214 214],62237,192.168.0.1,80,icmp,CON,0.570780860176145,419,475,0
192.168.1.[  0   0   0 ... 214 214 214],21058,192.168.0.1,22,icmp,CON,0.24738846452572344,1003,750,0
10.0.0.[  0   0   0 ... 214 214 214],57526,1.1.1.1,80,udp,INT,0.5075135474583811,1851,812,0
10.0.0.[  0   0   0 ... 214 214 214],57883,1.1.1.1,443,tcp,REQ,0.09138269266514953,1398,160,0
192.168.1.[  0   0   0 ... 214 214 214],51776,8.8.8.8,53,icmp,FIN,0.6243958138474603,656,260,0
192.168.1.[  0   0   0 ... 214 214 214],20978,192.168.0.1,53,udp,CON,0.07589737914987335,1565,943,0
10.0.0.[  0   0   0 ... 214 214 214],60958,1.1.1.1,443,icmp,REQ,0.021047111813773157,39,1248,0
10.0.0.[  0   0   0 ... 214 214 214],47696,8.8.8.8,443,tcp,CON,0.28142893412712117,591,122,1
192.168.1.[  0   0   0 ... 214 214 214],36323,1.1.1.1,80,icmp,INT,0.18731587071525366,1414,69,0
10.0.0.[  0   0   0 ... 214 214 214],18557,192.168.0.1,22,tcp,CON,0.7634982340782452,969,1573,0
10.0.0.[  0   0   0 ... 214 214 214],58893,8.8.8.8,443,tcp,FIN,0.15352631307824618,1118,1222,1
192.168.1.[  0   0   0 ... 214 214 214],56612,1.1.1.1,53,icmp,FIN,0.5813300092191381,941,849,0
192.168.1.[  0   0   0 ... 214 214 214],41156,8.8.8.8,443,tcp,REQ,0.5262340643688193,355,233,0
10.0.0.[  0   0   0 ... 214 214 214],7891,192.168.0.1,22,tcp,INT,0.029824953043319835,1047,1025,1
192.168.1.[  0   0   0 ... 214 214 214],3357,192.168.0.1,53,tcp,REQ,1.40191146706723,372,8,0
10.0.0.[  0   0   0 ... 214 214 214],38442,1.1.1.1,443,icmp,FIN,0.975423216357379,167,2122,0
192.168.1.[  0   0   0 ... 214 214 214],30407,192.168.0.1,443,tcp,REQ,0.24190150900209875,483,1102,0
10.0.0.[  0   0   0 ... 214 214 214],10217,1.1.1.1,80,icmp,REQ,0.47889446141452263,154,3837,0
10.0.0.[  0   0   0 ... 214 214 214],12358,1.1.1.1,22,tcp,FIN,1.245033094011881,378,319,0
192.168.1.[  0   0   0 ... 214 214 214],48174,192.168.0.1,53,icmp,CON,0.13770785451970508,1338,498,1
192.168.1.[  0   0   0 ... 214 214 214],48020,1.1.1.1,80,udp,CON,0.23979499782275165,1555,1143,0
192.168.1.[  0   0   0 ... 214 214 214],38224,192.168.0.1,53,udp,INT,1.4647235576469664,628,86,0
192.168.1.[  0   0   0 ... 214 214 214],55437,1.1.1.1,443,icmp,CON,0.7754926774235842,463,220,0
192.168.1.[  0   0   0 ... 214 214 214],11970,192.168.0.1,22,udp,REQ,0.020541033227818,245,1106,1
10.0.0.[  0   0   0 ... 214 214 214],58173,192.168.0.1,443,tcp,INT,0.6535924994276978,917,154,1
192.168.1.[  0   0   0 ... 214 214 214],19668,192.168.0.1,443,icmp,REQ,0.003519122256248365,564,424,0
192.168.1.[  0   0   0 ... 214 214 214],17279,1.1.1.1,443,tcp,CON,0.5645182648279754,1129,255,1
192.168.1.[  0   0   0 ... 214 214 214],60281,192.168.0.1,53,icmp,REQ,0.12596729873398993,1379,599,0
192.168.1.[  0   0   0 ... 214 214 214],15970,1.1.1.1,443,udp,REQ,1.5232803630582425,341,451,1
10.0.0.[  0   0   0 ... 214 214 214],59438,192.168.0.1,53,icmp,REQ,0.43772342939074144,357,638,1
192.168.1.[  0   0   0 ... 214 214 214],2504,192.168.0.1,53,udp,REQ,0.11833434161821088,878,170,0
192.168.1.[  0   0   0 ... 214 214 214],23841,192.168.0.1,443,tcp,CON,0.1744368136048514,237,649,0
10.0.0.[  0   0   0 ... 214 214 214],38313,1.1.1.1,443,udp,INT,0.6777380958665196,3342,696,0
10.0.0.[  0   0   0 ... 214 214 214],16834,1.1.1.1,443,tcp,REQ,2.0492893817002935,1036,259,1
192.168.1.[  0   0   0 ... 214 214 214],16046,1.1.1.1,443,udp,CON,0.0543956572426639,2549,150,0
10.0.0.[  0   0   0 ... 214 214 214],30919,1.1.1.1,22,icmp,CON,0.4857108958765783,316,379,0
10.0.0.[  0   0   0 ... 214 214 214],11485,192.168.0.1,80,tcp,REQ,0.27584537439936896,1791,682,0
192.168.1.[  0   0   0 ... 214 214 214],4788,1.1.1.1,80,icmp,FIN,0.9153777532856259,1498,58,0
192.168.1.[  0   0   0 ... 214 214 214],30144,8.8.8.8,80,tcp,CON,0.14015660214817333,250,288,0
192.168.1.[  0   0   0 ... 214 214 214],44172,8.8.8.8,80,tcp,CON,0.7852924434121373,310,158,0
10.0.0.[  0   0   0 ... 214 214 214],18591,192.168.0.1,443,icmp,CON,0.40882183217403145,574,23,0
10.0.0.[  0   0   0 ... 214 214 214],48744,192.168.0.1,80,udp,INT,0.27786718965279317,1650,794,0
192.168.1.[  0   0   0 ... 214 214 214],61034,192.168.0.1,443,icmp,REQ,0.16178540169668867,292,1004,1
10.0.0.[  0   0   0 ... 214 214 214],15033,192.168.0.1,443,udp,FIN,2.3479625629331244,1829,974,0
10.0.0.[  0   0   0 ... 214 214 214],48745,192.168.0.1,53,tcp,FIN,0.0678174779671747,541,526,0
192.168.1.[  0   0   0 ... 214 214 214],37970,192.168.0.1,22,icmp,INT,0.220321040824514,713,433,0
192.168.1.[  0   0   0 ... 214 214 214],11841,1.1.1.1,53,tcp,INT,0.5766800750772886,1227,709,0
192.168.1.[  0   0   0 ... 214 214 214],26132,8.8.8.8,53,tcp,REQ,0.027791401119226216,117,222,0
192.168.1.[  0   0   0 ... 214 214 214],9399,192.168.0.1,53,tcp,INT,0.9583540577034637,224,820,0
10.0.0.[  0   0   0 ... 214 214 214],30182,1.1.1.1,22,tcp,REQ,0.17694406407531824,729,4003,0
10.0.0.[  0   0   0 ... 214 214 214],47950,8.8.8.8,53,icmp,INT,0.06659758563750931,676,147,1
10.0.0.[  0   0   0 ... 214 214 214],3702,192.168.0.1,53,icmp,INT,0.09218924171578784,571,1178,0
10.0.0.[  0   0   0 ... 214 214 214],33641,192.168.0.1,22,tcp,INT,0.1337309689003901,34,1174,0
192.168.1.[  0   0   0 ... 214 214 214],58357,1.1.1.1,80,icmp,CON,0.3893782653053721,1369,1711,0
10.0.0.[  0   0   0 ... 214 214 214],54091,1.1.1.1,80,udp,REQ,1.8827712687475426,55,121,0
10.0.0.[  0   0   0 ... 214 214 214],21890,1.1.1.1,53,tcp,REQ,0.03924103862976603,1038,749,0
10.0.0.[  0   0   0 ... 214 214 214],32748,8.8.8.8,22,tcp,REQ,0.26917999051383484,692,750,0
10.0.0.[  0   0   0 ... 214 214 214],50681,8.8.8.8,80,icmp,INT,0.47236752052096725,65,627,1
10.0.0.[  0   0   0 ... 214 214 214],40229,8.8.8.8,53,udp,INT,0.013841731745109137,376,295,0
192.168.1.[  0   0   0 ... 214 214 214],3264,8.8.8.8,53,icmp,REQ,0.04214869541864127,1877,1042,0
10.0.0.[  0   0   0 ... 214 214 214],42138,192.168.0.1,53,udp,CON,0.3095153818696715,2383,392,1
192.168.1.[  0   0   0 ... 214 214 214],53662,8.8.8.8,22,icmp,FIN,1.0434452468182136,1271,904,1
10.0.0.[  0   0   0 ... 214 214 214],18580,1.1.1.1,22,udp,CON,1.1475097314340619,1125,1287,1
192.168.1.[  0   0   0 ... 214 214 214],31049,8.8.8.8,22,tcp,CON,0.2454510041294985,1619,525,0
10.0.0.[  0   0   0 ... 214 214 214],18801,192.168.0.1,443,udp,FIN,0.6939432012880786,2707,1235,0
192.168.1.[  0   0   0 ... 214 214 214],54324,8.8.8.8,443,tcp,REQ,0.12284653859382284,984,907,0
10.0.0.[  0   0   0 ... 214 214 214],55851,1.1.1.1,53,icmp,REQ,1.644374826411307,482,707,0
192.168.1.[  0   0   0 ... 214 214 214],61781,192.168.0.1,53,icmp,REQ,0.32335937333043896,1956,973,0
10.0.0.[  0   0   0 ... 214 214 214],45397,192.168.0.1,53,udp,FIN,0.28147929097199115,392,939,0
192.168.1.[  0   0   0 ... 214 214 214],53508,1.1.1.1,53,tcp,FIN,0.055531307805908245,2907,146,0
10.0.0.[  0   0   0 ... 214 214 214],48452,8.8.8.8,80,tcp,INT,0.25593414600040554,314,3178,0
192.168.1.[  0   0   0 ... 214 214 214],21831,8.8.8.8,443,udp,INT,1.7690815172055638,1898,598,1
192.168.1.[  0   0   0 ... 214 214 214],33526,8.8.8.8,80,udp,CON,0.19295477581948714,738,35,0
192.168.1.[  0   0   0 ... 214 214 214],20095,192.168.0.1,443,udp,FIN,0.14243291758180096,1191,473,0
10.0.0.[  0   0   0 ... 214 214 214],21307,8.8.8.8,22,icmp,CON,0.1866779164369417,428,479,0
192.168.1.[  0   0   0 ... 214 214 214],35444,192.168.0.1,22,udp,REQ,0.09099484266951408,1216,1217,0
192.168.1.[  0   0   0 ... 214 214 214],22648,1.1.1.1,443,udp,FIN,1.7948211233727158,660,785,0
192.168.1.[  0   0   0 ... 214 214 214],38287,8.8.8.8,443,udp,CON,1.1057565338320443,1912,236,0
10.0.0.[  0   0   0 ... 214 214 214],13383,8.8.8.8,53,icmp,REQ,0.33601762562814774,330,1637,1
10.0.0.[  0   0   0 ... 214 214 214],31937,1.1.1.1,443,tcp,INT,0.07013232001011092,327,155,0
10.0.0.[  0   0   0 ... 214 214 214],46356,192.168.0.1,80,tcp,CON,0.5512950522327257,403,1417,0
10.0.0.[  0   0   0 ... 214 214 214],48038,1.1.1.1,80,udp,REQ,0.4295609551840305,629,1680,1
10.0.0.[  0   0   0 ... 214 214 214],11371,1.1.1.1,80,tcp,CON,0.21789335487614986,1372,241,0
10.0.0.[  0   0   0 ... 214 214 214],17216,8.8.8.8,80,icmp,INT,0.2218506090528273,138,126,0
10.0.0.[  0   0   0 ... 214 214 214],5424,192.168.0.1,443,icmp,INT,1.2349436164768797,57,488,0
192.168.1.[  0   0   0 ... 214 214 214],27445,192.168.0.1,53,tcp,CON,0.2647017707228567,189,736,0
10.0.0.[  0   0   0 ... 214 214 214],11056,192.168.0.1,80,icmp,INT,0.028140948590640855,106,156,1
10.0.0.[  0   0   0 ... 214 214 214],56219,1.1.1.1,443,udp,REQ,0.9856635584590219,929,4536,0
10.0.0.[  0   0   0 ... 214 214 214],35941,1.1.1.1,53,tcp,CON,0.5766908177566953,366,204,1
192.168.1.[  0   0   0 ... 214 214 214],1093,8.8.8.8,22,tcp,INT,0.6845422668909994,171,539,0
10.0.0.[  0   0   0 ... 214 214 214],15101,192.168.0.1,53,icmp,INT,0.1988288885719631,3243,1055,1
192.168.1.[  0   0   0 ... 214 214 214],25762,192.168.0.1,22,udp,INT,0.16349946827477385,1097,1197,1
192.168.1.[  0   0   0 ... 214 214 214],14955,192.168.0.1,80,tcp,REQ,0.040727964947110194,3690,2909,1
10.0.0.[  0   0   0 ... 214 214 214],3983,8.8.8.8,22,icmp,CON,0.31575471974981395,385,4,0
10.0.0.[  0   0   0 ... 214 214 214],45387,1.1.1.1,53,icmp,INT,0.8871638176595721,974,660,0
10.0.0.[  0   0   0 ... 214 214 214],5704,1.1.1.1,80,tcp,CON,0.5118524243207317,172,144,1
10.0.0.[  0   0   0 ... 214 214 214],38253,1.1.1.1,53,icmp,INT,0.9362881585929806,658,72,0
192.168.1.[  0   0   0 ... 214 214 214],39594,192.168.0.1,80,tcp,REQ,0.631103698891897,1479,148,1
192.168.1.[  0   0   0 ... 214 214 214],10937,192.168.0.1,22,tcp,CON,1.3183612887037732,3702,375,1
192.168.1.[  0   0   0 ... 214 214 214],42141,192.168.0.1,22,udp,FIN,0.20680259542548138,16,423,1
10.0.0.[  0   0   0 ... 214 214 214],39745,8.8.8.8,22,udp,FIN,0.6266456147168881,4668,1034,0
10.0.0.[  0   0   0 ... 214 214 214],63390,1.1.1.1,53,udp,FIN,2.1372358736337675,2779,3654,1
192.168.1.[  0   0   0 ... 214 214 214],54838,1.1.1.1,443,tcp,INT,0.8250856918946529,562,2439,0
10.0.0.[  0   0   0 ... 214 214 214],28848,1.1.1.1,443,tcp,FIN,0.05049690073297848,45,252,0
10.0.0.[  0   0   0 ... 214 214 214],47071,8.8.8.8,53,icmp,INT,0.22699362611471158,946,964,0
192.168.1.[  0   0   0 ... 214 214 214],19351,1.1.1.1,22,tcp,CON,0.1743935359902478,398,814,1
192.168.1.[  0   0   0 ... 214 214 214],15269,192.168.0.1,53,icmp,INT,0.30050438497594995,402,297,0
10.0.0.[  0   0   0 ... 214 214 214],35561,192.168.0.1,22,udp,REQ,0.25699197242722716,724,1644,0
192.168.1.[  0   0   0 ... 214 214 214],21393,8.8.8.8,80,udp,INT,0.14007986764672659,776,1579,1
10.0.0.[  0   0   0 ... 214 214 214],37538,192.168.0.1,53,icmp,INT,0.36870170043081857,773,1262,0
10.0.0.[  0   0   0 ... 214 214 214],19018,8.8.8.8,443,udp,INT,0.9453194228823915,319,44,0
10.0.0.[  0   0   0 ... 214 214 214],39410,192.168.0.1,443,udp,FIN,0.3661472688961477,3444,435,1
192.168.1.[  0   0   0 ... 214 214 214],23360,192.168.0.1,80,tcp,CON,0.6675225712026936,195,731,0
192.168.1.[  0   0   0 ... 214 214 214],8549,8.8.8.8,53,icmp,FIN,0.09133446176463494,1187,283,0
10.0.0.[  0   0   0 ... 214 214 214],4337,8.8.8.8,80,udp,CON,0.24547011213465517,2131,773,0
10.0.0.[  0   0   0 ... 214 214 214],46370,192.168.0.1,443,tcp,REQ,2.252548759376811,273,1529,0
192.168.1.[  0   0   0 ... 214 214 214],6606,1.1.1.1,22,icmp,INT,3.5964859706794923,87,688,0
10.0.0.[  0   0   0 ... 214 214 214],4355,192.168.0.1,443,icmp,FIN,0.22791239415614464,11,173,0
192.168.1.[  0   0   0 ... 214 214 214],52417,192.168.0.1,80,tcp,CON,0.8407006598763699,1684,1966,0
192.168.1.[  0   0   0 ... 214 214 214],35005,192.168.0.1,80,tcp,FIN,0.3173326886704926,1003,555,0
192.168.1.[  0   0   0 ... 214 214 214],19138,8.8.8.8,80,tcp,CON,0.8492428617357963,994,2459,1
192.168.1.[  0   0   0 ... 214 214 214],38318,192.168.0.1,53,icmp,FIN,0.1780998389565,350,216,0
192.168.1.[  0   0   0 ... 214 214 214],45202,192.168.0.1,80,icmp,FIN,0.19340768385055973,1524,191,0
10.0.0.[  0   0   0 ... 214 214 214],39878,8.8.8.8,443,udp,CON,0.7141452944780357,982,368,1
192.168.1.[  0   0   0 ... 214 214 214],36392,1.1.1.1,443,udp,CON,0.9252716748059675,46,999,1
192.168.1.[  0   0   0 ... 214 214 214],17485,192.168.0.1,443,icmp,INT,0.24342374790072965,5228,171,0
192.168.1.[  0   0   0 ... 214 214 214],24245,192.168.0.1,53,tcp,FIN,0.28044268430745617,321,226,0
192.168.1.[  0   0   0 ... 214 214 214],16930,8.8.8.8,53,tcp,REQ,0.19704885602217773,1364,1365,0
192.168.1.[  0   0   0 ... 214 214 214],48103,1.1.1.1,443,udp,INT,0.19321014075520754,1731,1262,0
192.168.1.[  0   0   0 ... 214 214 214],23312,1.1.1.1,80,icmp,INT,0.13406373385075765,142,222,1
10.0.0.[  0   0   0 ... 214 214 214],43065,1.1.1.1,53,udp,FIN,0.7869470752881235,535,1625,0
10.0.0.[  0   0   0 ... 214 214 214],51496,1.1.1.1,443,icmp,FIN,0.1288297263532017,1165,708,0
10.0.0.[  0   0   0 ... 214 214 214],7161,192.168.0.1,22,icmp,CON,0.37533043352835543,635,43,1
192.168.1.[  0   0   0 ... 214 214 214],5201,1.1.1.1,22,tcp,CON,1.5271869655825425,10,288,0
10.0.0.[  0   0   0 ... 214 214 214],22092,8.8.8.8,80,udp,CON,0.4521009929505871,183,140,0
192.168.1.[  0   0   0 ... 214 214 214],4073,192.168.0.1,443,udp,REQ,0.4945260114296158,1366,450,1
192.168.1.[  0   0   0 ... 214 214 214],41006,8.8.8.8,22,udp,REQ,0.08499053872828254,1273,405,0
10.0.0.[  0   0   0 ... 214 214 214],35599,1.1.1.1,443,icmp,INT,0.07280231731162143,103,534,1
192.168.1.[  0   0   0 ... 214 214 214],34549,192.168.0.1,80,tcp,FIN,0.05888871619410816,435,585,0
192.168.1.[  0   0   0 ... 214 214 214],15376,192.168.0.1,80,tcp,FIN,0.700815140224177,71,521,0
10.0.0.[  0   0   0 ... 214 214 214],46295,1.1.1.1,22,udp,INT,0.1384430809231793,1684,1581,0
10.0.0.[  0   0   0 ... 214 214 214],50927,1.1.1.1,443,tcp,INT,0.11828494389182267,1872,333,0
10.0.0.[  0   0   0 ... 214 214 214],44018,1.1.1.1,22,icmp,FIN,0.9936300173554875,853,56,0
192.168.1.[  0   0   0 ... 214 214 214],33155,1.1.1.1,22,icmp,FIN,1.726086512152965,41,170,1
192.168.1.[  0   0   0 ... 214 214 214],55621,8.8.8.8,53,tcp,CON,0.35997630879378356,2660,787,0
192.168.1.[  0   0   0 ... 214 214 214],58757,192.168.0.1,53,tcp,CON,0.5067365186603779,1411,106,1
10.0.0.[  0   0   0 ... 214 214 214],29366,1.1.1.1,443,tcp,INT,0.03943169395537019,1975,187,0
10.0.0.[  0   0   0 ... 214 214 214],36529,1.1.1.1,80,icmp,FIN,0.24081073000447625,1655,1445,0
10.0.0.[  0   0   0 ... 214 214 214],5132,192.168.0.1,443,tcp,REQ,0.9140340978576542,1086,913,0
10.0.0.[  0   0   0 ... 214 214 214],25854,192.168.0.1,53,icmp,FIN,0.5761303840935381,995,1,1
192.168.1.[  0   0   0 ... 214 214 214],16947,1.1.1.1,443,icmp,FIN,0.04749456127684518,140,1897,1
192.168.1.[  0   0   0 ... 214 214 214],27644,192.168.0.1,80,udp,FIN,0.24915673102968333,1648,750,0
10.0.0.[  0   0   0 ... 214 214 214],36163,8.8.8.8,80,udp,INT,0.28938829059798216,2241,2387,0
192.168.1.[  0   0   0 ... 214 214 214],29259,192.168.0.1,80,tcp,INT,0.12219189943512669,369,46,0
192.168.1.[  0   0   0 ... 214 214 214],30922,8.8.8.8,443,udp,REQ,0.3433173428599929,159,288,1
192.168.1.[  0   0   0 ... 214 214 214],17645,8.8.8.8,53,tcp,CON,0.18997298215851804,689,440,0
192.168.1.[  0   0   0 ... 214 214 214],37016,1.1.1.1,53,icmp,INT,0.4068355812082073,1011,710,0
10.0.0.[  0   0   0 ... 214 214 214],46319,8.8.8.8,22,udp,FIN,0.6456621631367983,1924,679,0
192.168.1.[  0   0   0 ... 214 214 214],54923,8.8.8.8,443,udp,FIN,0.20398282194957493,399,60,1
10.0.0.[  0   0   0 ... 214 214 214],18716,8.8.8.8,80,tcp,INT,0.6125110240048227,124,279,0
192.168.1.[  0   0   0 ... 214 214 214],45741,1.1.1.1,22,udp,INT,0.8588026840869399,270,659,0
10.0.0.[  0   0   0 ... 214 214 214],26767,192.168.0.1,443,udp,INT,0.16743387017628455,566,1300,0
10.0.0.[  0   0   0 ... 214 214 214],51618,192.168.0.1,53,udp,REQ,0.22567143067789666,9,207,0
10.0.0.[  0   0   0 ... 214 214 214],4721,1.1.1.1,443,tcp,INT,0.49419976502766877,1935,153,0
